date,area,average_price,code,houses_sold,no_of_crimes
2/1/2015,yorks and the humber,136993,E12000003,5130,
3/1/2015,yorks and the humber,137740,E12000003,6071,
4/1/2015,yorks and the humber,138435,E12000003,5786,
5/1/2015,yorks and the humber,141654,E12000003,6955,
6/1/2015,yorks and the humber,141872,E12000003,7367,
7/1/2015,yorks and the humber,144733,E12000003,8227,
8/1/2015,yorks and the humber,145313,E12000003,7489,
9/1/2015,yorks and the humber,144635,E12000003,7165,
10/1/2015,yorks and the humber,144325,E12000003,8067,
11/1/2015,yorks and the humber,145036,E12000003,7271,
12/1/2015,yorks and the humber,145531,E12000003,7426,
1/1/2016,yorks and the humber,144594,E12000003,5378,
2/1/2016,yorks and the humber,145064,E12000003,5777,
3/1/2016,yorks and the humber,143824,E12000003,10252,
4/1/2016,yorks and the humber,148145,E12000003,5329,
5/1/2016,yorks and the humber,148712,E12000003,5981,
6/1/2016,yorks and the humber,150349,E12000003,7170,
7/1/2016,yorks and the humber,151334,E12000003,7520,
8/1/2016,yorks and the humber,151486,E12000003,7748,
9/1/2016,yorks and the humber,150519,E12000003,7277,
10/1/2016,yorks and the humber,150358,E12000003,6568,
11/1/2016,yorks and the humber,151219,E12000003,7111,
12/1/2016,yorks and the humber,152583,E12000003,7761,
1/1/2017,yorks and the humber,148916,E12000003,5376,
2/1/2017,yorks and the humber,150721,E12000003,5946,
3/1/2017,yorks and the humber,149660,E12000003,7324,
4/1/2017,yorks and the humber,153248,E12000003,6251,
5/1/2017,yorks and the humber,154547,E12000003,6928,
6/1/2017,yorks and the humber,155802,E12000003,8581,
7/1/2017,yorks and the humber,156514,E12000003,7772,
8/1/2017,yorks and the humber,158077,E12000003,8051,
9/1/2017,yorks and the humber,157934,E12000003,7655,
10/1/2017,yorks and the humber,156897,E12000003,7820,
11/1/2017,yorks and the humber,157088,E12000003,7833,
12/1/2017,yorks and the humber,158435,E12000003,7722,
1/1/2018,yorks and the humber,155888,E12000003,5528,
2/1/2018,yorks and the humber,155694,E12000003,5757,
3/1/2018,yorks and the humber,156466,E12000003,6950,
4/1/2018,yorks and the humber,157431,E12000003,6050,
5/1/2018,yorks and the humber,159541,E12000003,6941,
6/1/2018,yorks and the humber,160484,E12000003,8050,
7/1/2018,yorks and the humber,162020,E12000003,7453,
8/1/2018,yorks and the humber,164088,E12000003,8480,
9/1/2018,yorks and the humber,162180,E12000003,6862,
10/1/2018,yorks and the humber,161759,E12000003,7823,
11/1/2018,yorks and the humber,161419,E12000003,8454,
12/1/2018,yorks and the humber,162267,E12000003,7396,
1/1/2019,yorks and the humber,160341,E12000003,5646,
2/1/2019,yorks and the humber,159347,E12000003,6185,
3/1/2019,yorks and the humber,160950,E12000003,6787,
4/1/2019,yorks and the humber,162101,E12000003,6392,
5/1/2019,yorks and the humber,162401,E12000003,6977,
6/1/2019,yorks and the humber,163631,E12000003,7086,
7/1/2019,yorks and the humber,165047,E12000003,7306,
8/1/2019,yorks and the humber,165704,E12000003,7686,
9/1/2019,yorks and the humber,165362,E12000003,6567,
10/1/2019,yorks and the humber,166669,E12000003,7163,
11/1/2019,yorks and the humber,164530,E12000003,7117,
12/1/2019,yorks and the humber,166932,E12000003,,
1/1/2020,yorks and the humber,165383,E12000003,,
1/1/1995,east midlands,45545,E12000004,3990,
2/1/1995,east midlands,46052,E12000004,4211,
3/1/1995,east midlands,45384,E12000004,5840,
4/1/1995,east midlands,46124,E12000004,4892,
5/1/1995,east midlands,45878,E12000004,5377,
6/1/1995,east midlands,45680,E12000004,6283,
7/1/1995,east midlands,46038,E12000004,5359,
8/1/1995,east midlands,45923,E12000004,5656,
9/1/1995,east midlands,45772,E12000004,5654,
10/1/1995,east midlands,45155,E12000004,5163,
11/1/1995,east midlands,44967,E12000004,5463,
12/1/1995,east midlands,45649,E12000004,6006,
1/1/1996,east midlands,44619,E12000004,3927,
2/1/1996,east midlands,44506,E12000004,4278,
3/1/1996,east midlands,45190,E12000004,5878,
4/1/1996,east midlands,45704,E12000004,5358,
5/1/1996,east midlands,45728,E12000004,6738,
6/1/1996,east midlands,46149,E12000004,6477,
7/1/1996,east midlands,46577,E12000004,7115,
8/1/1996,east midlands,47067,E12000004,7657,
9/1/1996,east midlands,46938,E12000004,6549,
10/1/1996,east midlands,46520,E12000004,6964,
11/1/1996,east midlands,47287,E12000004,7896,
12/1/1996,east midlands,47642,E12000004,7206,
1/1/1997,east midlands,46775,E12000004,5315,
2/1/1997,east midlands,47346,E12000004,5338,
3/1/1997,east midlands,47721,E12000004,6506,
4/1/1997,east midlands,48694,E12000004,6275,
5/1/1997,east midlands,49019,E12000004,7939,
6/1/1997,east midlands,48966,E12000004,8167,
7/1/1997,east midlands,50205,E12000004,8297,
8/1/1997,east midlands,50607,E12000004,8282,
9/1/1997,east midlands,50400,E12000004,7486,
10/1/1997,east midlands,50159,E12000004,7983,
11/1/1997,east midlands,50805,E12000004,6805,
12/1/1997,east midlands,50342,E12000004,7166,
1/1/1998,east midlands,50771,E12000004,4941,
2/1/1998,east midlands,50386,E12000004,5219,
3/1/1998,east midlands,50540,E12000004,6516,
4/1/1998,east midlands,51973,E12000004,6658,
5/1/1998,east midlands,52334,E12000004,7532,
6/1/1998,east midlands,52423,E12000004,7671,
7/1/1998,east midlands,52959,E12000004,8613,
8/1/1998,east midlands,53435,E12000004,7502,
9/1/1998,east midlands,53101,E12000004,6962,
10/1/1998,east midlands,52902,E12000004,7609,
11/1/1998,east midlands,52671,E12000004,7178,
12/1/1998,east midlands,53106,E12000004,7522,
1/1/1999,east midlands,53062,E12000004,4928,
2/1/1999,east midlands,52648,E12000004,5227,
3/1/1999,east midlands,53555,E12000004,7191,
4/1/1999,east midlands,55438,E12000004,7866,
5/1/1999,east midlands,54991,E12000004,7922,
6/1/1999,east midlands,55273,E12000004,8327,
7/1/1999,east midlands,56563,E12000004,10032,
8/1/1999,east midlands,57137,E12000004,9020,
9/1/1999,east midlands,57223,E12000004,8505,
10/1/1999,east midlands,57459,E12000004,9313,
11/1/1999,east midlands,58296,E12000004,8848,
12/1/1999,east midlands,58360,E12000004,8818,
1/1/2000,east midlands,58080,E12000004,5721,
2/1/2000,east midlands,58575,E12000004,6261,
3/1/2000,east midlands,59228,E12000004,8474,
4/1/2000,east midlands,60889,E12000004,7878,
5/1/2000,east midlands,61430,E12000004,8361,
6/1/2000,east midlands,62425,E12000004,9862,
7/1/2000,east midlands,63474,E12000004,8508,
8/1/2000,east midlands,64055,E12000004,8372,
9/1/2000,east midlands,64880,E12000004,8209,
10/1/2000,east midlands,63967,E12000004,7481,
11/1/2000,east midlands,64608,E12000004,7459,
12/1/2000,east midlands,65237,E12000004,8249,
1/1/2001,east midlands,65725,E12000004,5592,
2/1/2001,east midlands,65598,E12000004,5943,
3/1/2001,east midlands,65928,E12000004,8005,
4/1/2001,east midlands,67974,E12000004,7885,
5/1/2001,east midlands,69038,E12000004,8894,
6/1/2001,east midlands,70033,E12000004,10185,
7/1/2001,east midlands,70796,E12000004,10046,
8/1/2001,east midlands,72186,E12000004,11282,
9/1/2001,east midlands,72637,E12000004,8922,
10/1/2001,east midlands,73333,E12000004,9727,
11/1/2001,east midlands,74391,E12000004,10202,
12/1/2001,east midlands,75378,E12000004,8767,
1/1/2002,east midlands,75280,E12000004,6356,
2/1/2002,east midlands,76450,E12000004,6914,
3/1/2002,east midlands,78292,E12000004,9778,
4/1/2002,east midlands,80083,E12000004,9215,
5/1/2002,east midlands,82643,E12000004,12191,
6/1/2002,east midlands,84539,E12000004,9445,
7/1/2002,east midlands,88192,E12000004,10879,
8/1/2002,east midlands,91058,E12000004,11055,
9/1/2002,east midlands,91480,E12000004,8991,
10/1/2002,east midlands,93898,E12000004,9320,
11/1/2002,east midlands,96949,E12000004,10088,
12/1/2002,east midlands,98179,E12000004,9098,
1/1/2003,east midlands,100132,E12000004,6889,
2/1/2003,east midlands,102378,E12000004,6930,
3/1/2003,east midlands,101518,E12000004,7381,
4/1/2003,east midlands,106466,E12000004,7506,
5/1/2003,east midlands,108677,E12000004,8273,
6/1/2003,east midlands,109587,E12000004,8773,
7/1/2003,east midlands,111648,E12000004,9126,
8/1/2003,east midlands,114593,E12000004,9809,
9/1/2003,east midlands,114575,E12000004,9234,
10/1/2003,east midlands,116408,E12000004,10458,
11/1/2003,east midlands,117723,E12000004,9623,
12/1/2003,east midlands,118022,E12000004,10239,
1/1/2004,east midlands,119411,E12000004,7314,
2/1/2004,east midlands,120237,E12000004,7473,
3/1/2004,east midlands,121241,E12000004,8770,
4/1/2004,east midlands,125676,E12000004,10531,
5/1/2004,east midlands,128522,E12000004,9563,
6/1/2004,east midlands,130950,E12000004,10503,
7/1/2004,east midlands,133637,E12000004,11266,
8/1/2004,east midlands,136148,E12000004,9424,
9/1/2004,east midlands,137141,E12000004,7945,
10/1/2004,east midlands,136872,E12000004,7600,
11/1/2004,east midlands,138554,E12000004,6881,
12/1/2004,east midlands,137765,E12000004,6958,
1/1/2005,east midlands,135281,E12000004,4327,
2/1/2005,east midlands,136774,E12000004,4790,
3/1/2005,east midlands,137121,E12000004,5901,
4/1/2005,east midlands,138634,E12000004,7088,
5/1/2005,east midlands,140205,E12000004,6890,
6/1/2005,east midlands,139707,E12000004,7885,
7/1/2005,east midlands,141437,E12000004,8444,
8/1/2005,east midlands,142518,E12000004,8319,
9/1/2005,east midlands,141382,E12000004,8473,
10/1/2005,east midlands,142601,E12000004,7681,
11/1/2005,east midlands,142597,E12000004,7772,
12/1/2005,east midlands,142296,E12000004,8951,
1/1/2006,east midlands,140443,E12000004,5978,
2/1/2006,east midlands,140814,E12000004,6405,
3/1/2006,east midlands,141418,E12000004,8741,
4/1/2006,east midlands,145425,E12000004,7912,
5/1/2006,east midlands,145116,E12000004,8881,
6/1/2006,east midlands,146426,E12000004,10659,
7/1/2006,east midlands,149079,E12000004,9425,
8/1/2006,east midlands,149752,E12000004,10183,
9/1/2006,east midlands,148304,E12000004,9765,
10/1/2006,east midlands,149835,E12000004,9446,
11/1/2006,east midlands,150106,E12000004,9804,
12/1/2006,east midlands,151841,E12000004,10413,
1/1/2007,east midlands,151360,E12000004,7037,
2/1/2007,east midlands,152008,E12000004,7125,
3/1/2007,east midlands,152595,E12000004,9116,
4/1/2007,east midlands,154051,E12000004,8170,
5/1/2007,east midlands,154459,E12000004,8914,
6/1/2007,east midlands,156216,E12000004,10668,
7/1/2007,east midlands,157902,E12000004,9522,
8/1/2007,east midlands,159023,E12000004,10470,
9/1/2007,east midlands,159537,E12000004,8229,
10/1/2007,east midlands,157562,E12000004,8177,
11/1/2007,east midlands,157962,E12000004,8697,
12/1/2007,east midlands,157244,E12000004,7083,
1/1/2008,east midlands,153065,E12000004,4705,
2/1/2008,east midlands,153034,E12000004,5182,
3/1/2008,east midlands,152241,E12000004,4967,
4/1/2008,east midlands,152448,E12000004,5310,
5/1/2008,east midlands,152126,E12000004,5595,
6/1/2008,east midlands,151545,E12000004,5020,
7/1/2008,east midlands,150970,E12000004,4420,
8/1/2008,east midlands,146193,E12000004,4110,
9/1/2008,east midlands,142592,E12000004,3565,
10/1/2008,east midlands,140155,E12000004,3962,
11/1/2008,east midlands,134902,E12000004,3224,
12/1/2008,east midlands,134826,E12000004,3700,
1/1/2009,east midlands,131716,E12000004,2245,
2/1/2009,east midlands,129876,E12000004,2271,
3/1/2009,east midlands,129915,E12000004,3227,
4/1/2009,east midlands,130372,E12000004,3392,
5/1/2009,east midlands,129878,E12000004,3899,
6/1/2009,east midlands,133112,E12000004,4667,
7/1/2009,east midlands,134249,E12000004,5131,
8/1/2009,east midlands,136342,E12000004,4815,
9/1/2009,east midlands,136490,E12000004,4718,
10/1/2009,east midlands,138349,E12000004,5528,
11/1/2009,east midlands,138539,E12000004,4944,
12/1/2009,east midlands,140587,E12000004,6846,
1/1/2010,east midlands,136462,E12000004,2727,
2/1/2010,east midlands,139602,E12000004,3313,
3/1/2010,east midlands,137857,E12000004,4501,
4/1/2010,east midlands,139450,E12000004,4374,
5/1/2010,east midlands,141760,E12000004,4210,
6/1/2010,east midlands,142143,E12000004,5193,
7/1/2010,east midlands,142973,E12000004,5533,
8/1/2010,east midlands,144010,E12000004,4949,
9/1/2010,east midlands,142087,E12000004,4524,
10/1/2010,east midlands,141097,E12000004,4898,
11/1/2010,east midlands,139935,E12000004,4688,
12/1/2010,east midlands,139103,E12000004,4786,
1/1/2011,east midlands,136418,E12000004,2927,
2/1/2011,east midlands,137220,E12000004,3190,
3/1/2011,east midlands,136388,E12000004,3819,
4/1/2011,east midlands,137100,E12000004,4253,
5/1/2011,east midlands,137464,E12000004,4070,
6/1/2011,east midlands,137793,E12000004,4962,
7/1/2011,east midlands,140060,E12000004,5136,
8/1/2011,east midlands,140623,E12000004,5341,
9/1/2011,east midlands,138920,E12000004,5085,
10/1/2011,east midlands,137499,E12000004,4730,
11/1/2011,east midlands,137839,E12000004,4913,
12/1/2011,east midlands,138723,E12000004,5242,
1/1/2012,east midlands,136369,E12000004,3558,
2/1/2012,east midlands,136102,E12000004,3545,
3/1/2012,east midlands,137025,E12000004,4887,
4/1/2012,east midlands,138440,E12000004,3675,
5/1/2012,east midlands,138251,E12000004,4481,
6/1/2012,east midlands,139459,E12000004,5134,
7/1/2012,east midlands,140983,E12000004,4761,
8/1/2012,east midlands,139793,E12000004,5338,
9/1/2012,east midlands,139262,E12000004,4117,
10/1/2012,east midlands,139395,E12000004,4930,
11/1/2012,east midlands,139511,E12000004,5315,
12/1/2012,east midlands,138977,E12000004,4746,
1/1/2013,east midlands,137537,E12000004,3447,
2/1/2013,east midlands,137599,E12000004,3522,
3/1/2013,east midlands,138562,E12000004,4585,
4/1/2013,east midlands,139314,E12000004,4258,
5/1/2013,east midlands,141012,E12000004,5780,
6/1/2013,east midlands,141367,E12000004,5591,
7/1/2013,east midlands,142534,E12000004,5910,
8/1/2013,east midlands,144030,E12000004,6566,
9/1/2013,east midlands,143553,E12000004,5592,
10/1/2013,east midlands,144444,E12000004,6226,
11/1/2013,east midlands,143522,E12000004,7336,
12/1/2013,east midlands,145942,E12000004,7029,
1/1/2014,east midlands,145261,E12000004,5578,
2/1/2014,east midlands,146741,E12000004,5651,
3/1/2014,east midlands,146448,E12000004,5780,
4/1/2014,east midlands,149319,E12000004,6261,
5/1/2014,east midlands,150008,E12000004,7009,
6/1/2014,east midlands,151454,E12000004,7108,
7/1/2014,east midlands,152658,E12000004,7401,
8/1/2014,east midlands,155033,E12000004,7929,
9/1/2014,east midlands,155263,E12000004,6712,
10/1/2014,east midlands,154170,E12000004,7725,
11/1/2014,east midlands,154009,E12000004,6398,
12/1/2014,east midlands,153904,E12000004,6970,
1/1/2015,east midlands,153669,E12000004,4865,
2/1/2015,east midlands,154210,E12000004,5071,
3/1/2015,east midlands,154728,E12000004,5751,
4/1/2015,east midlands,155680,E12000004,5438,
5/1/2015,east midlands,157709,E12000004,6611,
6/1/2015,east midlands,158960,E12000004,7535,
7/1/2015,east midlands,161180,E12000004,7835,
8/1/2015,east midlands,163208,E12000004,7429,
9/1/2015,east midlands,162174,E12000004,7073,
10/1/2015,east midlands,163771,E12000004,8037,
11/1/2015,east midlands,164460,E12000004,7281,
12/1/2015,east midlands,165081,E12000004,7640,
1/1/2016,east midlands,164946,E12000004,5414,
2/1/2016,east midlands,164383,E12000004,5805,
3/1/2016,east midlands,165175,E12000004,10702,
4/1/2016,east midlands,167913,E12000004,5087,
5/1/2016,east midlands,168771,E12000004,5824,
6/1/2016,east midlands,170091,E12000004,7044,
7/1/2016,east midlands,171782,E12000004,7101,
8/1/2016,east midlands,172649,E12000004,7540,
9/1/2016,east midlands,173272,E12000004,7437,
10/1/2016,east midlands,172479,E12000004,6766,
11/1/2016,east midlands,173872,E12000004,7172,
12/1/2016,east midlands,174665,E12000004,7739,
1/1/2017,east midlands,172959,E12000004,5178,
2/1/2017,east midlands,175110,E12000004,5420,
3/1/2017,east midlands,174956,E12000004,6958,
4/1/2017,east midlands,177942,E12000004,5864,
5/1/2017,east midlands,178966,E12000004,6544,
6/1/2017,east midlands,180204,E12000004,8030,
7/1/2017,east midlands,183172,E12000004,7121,
8/1/2017,east midlands,182763,E12000004,7580,
9/1/2017,east midlands,183816,E12000004,7393,
10/1/2017,east midlands,184044,E12000004,7433,
11/1/2017,east midlands,183974,E12000004,7333,
12/1/2017,east midlands,184942,E12000004,7401,
1/1/2018,east midlands,184574,E12000004,5336,
2/1/2018,east midlands,187235,E12000004,5509,
3/1/2018,east midlands,184845,E12000004,6451,
4/1/2018,east midlands,187276,E12000004,5709,
5/1/2018,east midlands,188826,E12000004,6536,
6/1/2018,east midlands,189259,E12000004,7596,
7/1/2018,east midlands,191231,E12000004,6788,
8/1/2018,east midlands,192610,E12000004,8115,
9/1/2018,east midlands,194049,E12000004,6519,
10/1/2018,east midlands,191625,E12000004,7422,
11/1/2018,east midlands,192969,E12000004,7851,
12/1/2018,east midlands,191781,E12000004,6789,
1/1/2019,east midlands,191237,E12000004,5024,
2/1/2019,east midlands,190985,E12000004,5503,
3/1/2019,east midlands,190795,E12000004,6099,
4/1/2019,east midlands,191721,E12000004,5774,
5/1/2019,east midlands,192243,E12000004,6350,
6/1/2019,east midlands,192192,E12000004,6576,
7/1/2019,east midlands,193677,E12000004,6543,
8/1/2019,east midlands,195129,E12000004,7055,
9/1/2019,east midlands,195107,E12000004,6256,
10/1/2019,east midlands,194961,E12000004,6454,
11/1/2019,east midlands,195515,E12000004,6518,
12/1/2019,east midlands,196534,E12000004,,
1/1/2020,east midlands,195707,E12000004,,
1/1/1995,west midlands,48528,E12000005,4199,
2/1/1995,west midlands,49341,E12000005,4633,
3/1/1995,west midlands,49442,E12000005,6262,
4/1/1995,west midlands,49456,E12000005,5218,
5/1/1995,west midlands,50370,E12000005,6094,
6/1/1995,west midlands,50100,E12000005,6916,
7/1/1995,west midlands,49860,E12000005,6022,
8/1/1995,west midlands,49598,E12000005,6518,
9/1/1995,west midlands,49320,E12000005,6439,
10/1/1995,west midlands,49598,E12000005,5730,
11/1/1995,west midlands,48500,E12000005,6011,
12/1/1995,west midlands,49030,E12000005,6739,
1/1/1996,west midlands,47952,E12000005,4473,
2/1/1996,west midlands,48646,E12000005,4907,
3/1/1996,west midlands,48811,E12000005,6249,
4/1/1996,west midlands,48753,E12000005,5583,
5/1/1996,west midlands,50098,E12000005,7627,
6/1/1996,west midlands,49846,E12000005,7038,
7/1/1996,west midlands,50430,E12000005,7839,
8/1/1996,west midlands,51189,E12000005,8648,
9/1/1996,west midlands,50847,E12000005,7250,
10/1/1996,west midlands,50979,E12000005,7734,
11/1/1996,west midlands,51598,E12000005,8995,
12/1/1996,west midlands,51418,E12000005,7759,
1/1/1997,west midlands,51120,E12000005,6093,
2/1/1997,west midlands,51443,E12000005,6084,
3/1/1997,west midlands,52104,E12000005,6797,
4/1/1997,west midlands,52548,E12000005,6923,
5/1/1997,west midlands,53616,E12000005,8552,
6/1/1997,west midlands,53806,E12000005,8614,
7/1/1997,west midlands,54310,E12000005,8849,
8/1/1997,west midlands,55301,E12000005,9032,
9/1/1997,west midlands,54852,E12000005,7786,
10/1/1997,west midlands,54235,E12000005,8705,
11/1/1997,west midlands,54736,E12000005,7512,
12/1/1997,west midlands,55536,E12000005,7784,
1/1/1998,west midlands,55163,E12000005,5253,
2/1/1998,west midlands,55109,E12000005,5693,
3/1/1998,west midlands,55160,E12000005,6892,
4/1/1998,west midlands,56192,E12000005,6854,
5/1/1998,west midlands,56858,E12000005,8083,
6/1/1998,west midlands,57404,E12000005,8042,
7/1/1998,west midlands,57718,E12000005,9647,
8/1/1998,west midlands,58324,E12000005,8019,
9/1/1998,west midlands,57766,E12000005,7355,
10/1/1998,west midlands,57781,E12000005,8304,
11/1/1998,west midlands,57647,E12000005,7571,
12/1/1998,west midlands,57832,E12000005,7632,
1/1/1999,west midlands,58274,E12000005,5509,
2/1/1999,west midlands,57670,E12000005,5711,
3/1/1999,west midlands,58333,E12000005,7300,
4/1/1999,west midlands,59152,E12000005,8147,
5/1/1999,west midlands,59886,E12000005,8281,
6/1/1999,west midlands,60904,E12000005,8518,
7/1/1999,west midlands,61658,E12000005,10942,
8/1/1999,west midlands,62499,E12000005,9557,
9/1/1999,west midlands,62542,E12000005,9082,
10/1/1999,west midlands,63172,E12000005,9858,
11/1/1999,west midlands,63408,E12000005,9449,
12/1/1999,west midlands,63944,E12000005,9443,
1/1/2000,west midlands,63833,E12000005,6080,
2/1/2000,west midlands,64137,E12000005,6650,
3/1/2000,west midlands,64648,E12000005,8887,
4/1/2000,west midlands,66676,E12000005,8051,
5/1/2000,west midlands,67270,E12000005,8506,
6/1/2000,west midlands,68165,E12000005,10020,
7/1/2000,west midlands,68916,E12000005,9127,
8/1/2000,west midlands,69835,E12000005,9019,
9/1/2000,west midlands,69754,E12000005,8790,
10/1/2000,west midlands,69406,E12000005,7744,
11/1/2000,west midlands,70594,E12000005,7871,
12/1/2000,west midlands,71234,E12000005,8656,
1/1/2001,west midlands,71065,E12000005,5867,
2/1/2001,west midlands,71384,E12000005,6124,
3/1/2001,west midlands,72689,E12000005,8282,
4/1/2001,west midlands,74436,E12000005,7752,
5/1/2001,west midlands,75471,E12000005,9202,
6/1/2001,west midlands,76019,E12000005,10469,
7/1/2001,west midlands,76463,E12000005,10007,
8/1/2001,west midlands,78646,E12000005,11534,
9/1/2001,west midlands,78671,E12000005,8874,
10/1/2001,west midlands,78652,E12000005,9858,
11/1/2001,west midlands,79834,E12000005,10494,
12/1/2001,west midlands,80779,E12000005,8973,
1/1/2002,west midlands,80653,E12000005,6658,
2/1/2002,west midlands,80881,E12000005,7379,
3/1/2002,west midlands,83416,E12000005,9880,
4/1/2002,west midlands,85464,E12000005,9200,
5/1/2002,west midlands,88015,E12000005,12502,
6/1/2002,west midlands,90683,E12000005,9611,
7/1/2002,west midlands,92437,E12000005,11814,
8/1/2002,west midlands,95134,E12000005,11753,
9/1/2002,west midlands,96813,E12000005,9688,
10/1/2002,west midlands,98653,E12000005,10090,
11/1/2002,west midlands,100767,E12000005,10638,
12/1/2002,west midlands,102749,E12000005,9745,
1/1/2003,west midlands,104468,E12000005,7434,
2/1/2003,west midlands,104109,E12000005,7275,
3/1/2003,west midlands,107284,E12000005,7602,
4/1/2003,west midlands,108791,E12000005,7781,
5/1/2003,west midlands,111250,E12000005,8829,
6/1/2003,west midlands,111828,E12000005,9142,
7/1/2003,west midlands,114213,E12000005,9720,
8/1/2003,west midlands,117481,E12000005,10411,
9/1/2003,west midlands,116867,E12000005,9881,
10/1/2003,west midlands,118832,E12000005,11359,
11/1/2003,west midlands,120803,E12000005,10563,
12/1/2003,west midlands,123394,E12000005,10875,
1/1/2004,west midlands,122858,E12000005,7782,
2/1/2004,west midlands,124026,E12000005,8319,
3/1/2004,west midlands,125958,E12000005,9281,
4/1/2004,west midlands,129480,E12000005,10496,
5/1/2004,west midlands,131961,E12000005,9982,
6/1/2004,west midlands,136181,E12000005,10830,
7/1/2004,west midlands,138858,E12000005,12045,
8/1/2004,west midlands,140986,E12000005,10316,
9/1/2004,west midlands,141105,E12000005,8760,
10/1/2004,west midlands,142228,E12000005,8606,
11/1/2004,west midlands,142444,E12000005,7595,
12/1/2004,west midlands,142696,E12000005,7816,
1/1/2005,west midlands,140028,E12000005,4909,
2/1/2005,west midlands,141548,E12000005,5427,
3/1/2005,west midlands,141930,E12000005,6491,
4/1/2005,west midlands,143202,E12000005,7712,
5/1/2005,west midlands,144167,E12000005,7633,
6/1/2005,west midlands,146219,E12000005,8951,
7/1/2005,west midlands,147649,E12000005,9091,
8/1/2005,west midlands,148529,E12000005,8833,
9/1/2005,west midlands,147680,E12000005,8943,
10/1/2005,west midlands,147573,E12000005,8230,
11/1/2005,west midlands,148518,E12000005,8712,
12/1/2005,west midlands,148914,E12000005,9778,
1/1/2006,west midlands,147576,E12000005,6843,
2/1/2006,west midlands,148738,E12000005,7057,
3/1/2006,west midlands,148994,E12000005,9468,
4/1/2006,west midlands,150422,E12000005,8468,
5/1/2006,west midlands,154180,E12000005,9476,
6/1/2006,west midlands,153497,E12000005,11271,
7/1/2006,west midlands,153551,E12000005,9937,
8/1/2006,west midlands,155921,E12000005,10642,
9/1/2006,west midlands,156665,E12000005,10435,
10/1/2006,west midlands,156493,E12000005,10289,
11/1/2006,west midlands,157410,E12000005,10511,
12/1/2006,west midlands,158291,E12000005,11472,
1/1/2007,west midlands,157384,E12000005,7705,
2/1/2007,west midlands,157787,E12000005,7614,
3/1/2007,west midlands,158644,E12000005,9816,
4/1/2007,west midlands,161809,E12000005,8414,
5/1/2007,west midlands,162202,E12000005,9436,
6/1/2007,west midlands,162624,E12000005,11228,
7/1/2007,west midlands,163918,E12000005,10099,
8/1/2007,west midlands,165807,E12000005,10693,
9/1/2007,west midlands,165011,E12000005,8677,
10/1/2007,west midlands,165390,E12000005,9137,
11/1/2007,west midlands,164201,E12000005,9266,
12/1/2007,west midlands,165241,E12000005,7362,
1/1/2008,west midlands,161758,E12000005,5045,
2/1/2008,west midlands,162208,E12000005,5630,
3/1/2008,west midlands,160432,E12000005,5244,
4/1/2008,west midlands,159743,E12000005,5761,
5/1/2008,west midlands,161333,E12000005,5996,
6/1/2008,west midlands,159656,E12000005,5611,
7/1/2008,west midlands,156057,E12000005,4826,
8/1/2008,west midlands,153811,E12000005,4395,
9/1/2008,west midlands,151810,E12000005,3746,
10/1/2008,west midlands,148779,E12000005,4101,
11/1/2008,west midlands,144774,E12000005,3376,
12/1/2008,west midlands,141893,E12000005,3472,
1/1/2009,west midlands,139999,E12000005,2356,
2/1/2009,west midlands,138503,E12000005,2566,
3/1/2009,west midlands,136966,E12000005,3224,
4/1/2009,west midlands,137313,E12000005,3376,
5/1/2009,west midlands,139243,E12000005,3865,
6/1/2009,west midlands,139485,E12000005,4470,
7/1/2009,west midlands,143597,E12000005,5279,
8/1/2009,west midlands,144704,E12000005,4887,
9/1/2009,west midlands,144956,E12000005,4779,
10/1/2009,west midlands,146929,E12000005,5648,
11/1/2009,west midlands,146230,E12000005,5002,
12/1/2009,west midlands,148354,E12000005,6360,
1/1/2010,west midlands,146424,E12000005,2914,
2/1/2010,west midlands,147484,E12000005,3423,
3/1/2010,west midlands,146692,E12000005,4286,
4/1/2010,west midlands,149119,E12000005,4417,
5/1/2010,west midlands,149465,E12000005,4263,
6/1/2010,west midlands,150817,E12000005,5134,
7/1/2010,west midlands,151124,E12000005,5691,
8/1/2010,west midlands,150663,E12000005,5194,
9/1/2010,west midlands,152089,E12000005,4891,
10/1/2010,west midlands,149193,E12000005,5118,
11/1/2010,west midlands,149168,E12000005,4768,
12/1/2010,west midlands,148525,E12000005,4973,
1/1/2011,west midlands,146490,E12000005,3144,
2/1/2011,west midlands,144486,E12000005,3347,
3/1/2011,west midlands,143209,E12000005,4000,
4/1/2011,west midlands,145562,E12000005,4289,
5/1/2011,west midlands,145692,E12000005,4121,
6/1/2011,west midlands,145807,E12000005,5046,
7/1/2011,west midlands,146184,E12000005,5252,
8/1/2011,west midlands,146183,E12000005,5272,
9/1/2011,west midlands,147655,E12000005,5379,
10/1/2011,west midlands,144812,E12000005,5050,
11/1/2011,west midlands,145825,E12000005,5200,
12/1/2011,west midlands,143628,E12000005,5634,
1/1/2012,west midlands,145071,E12000005,3688,
2/1/2012,west midlands,143615,E12000005,3769,
3/1/2012,west midlands,144779,E12000005,5350,
4/1/2012,west midlands,144490,E12000005,3737,
5/1/2012,west midlands,144126,E12000005,4490,
6/1/2012,west midlands,147713,E12000005,5205,
7/1/2012,west midlands,147399,E12000005,4909,
8/1/2012,west midlands,147401,E12000005,5469,
9/1/2012,west midlands,147227,E12000005,4382,
10/1/2012,west midlands,145709,E12000005,4927,
